"ComponentIndex","Cosine","DeltaMZ","EdgeAnnotation","EdgeType","interaction","MEH","name","OtherScore","selected","shared interaction","shared name","shared_motifs","TopSharedMotifs"
"45","0.9209","0.0","motif_104","Mass2Motif","motif_104","1914.0","1914 (-) 1915","1914.0","false","motif_104","1914 (-) 1915","motif_104","motif_104,motif_210,motif_209"
"45","0.9209","0.0","","Cosine","cosine","1914.0","1914 (-) 1915","1914.0","false","cosine","1914 (-) 1915","motif_104","motif_104,motif_210,motif_209"
"45","0.9508","0.0","motif_104","Mass2Motif","motif_104","1914.0","1914 (-) 2010","1914.0","false","motif_104","1914 (-) 2010","motif_104","motif_104,motif_210,motif_209"
"45","0.9508","0.0","","Cosine","cosine","1914.0","1914 (-) 2010","1914.0","false","cosine","1914 (-) 2010","motif_104","motif_104,motif_210,motif_209"
"45","0.9205","0.0","motif_104","Mass2Motif","motif_104","1914.0","1914 (-) 1977","1914.0","false","motif_104","1914 (-) 1977","motif_104","motif_104,motif_210,motif_209"
"45","0.9205","0.0","","Cosine","cosine","1914.0","1914 (-) 1977","1914.0","false","cosine","1914 (-) 1977","motif_104","motif_104,motif_210,motif_209"
"45","0.9492","0.0","motif_104","Mass2Motif","motif_104","1914.0","1914 (-) 2000","1914.0","false","motif_104","1914 (-) 2000","motif_104","motif_104,motif_210,motif_209"
"45","0.9492","0.0","","Cosine","cosine","1914.0","1914 (-) 2000","1914.0","false","cosine","1914 (-) 2000","motif_104","motif_104,motif_210,motif_209"
"45","0.9175","0.0","motif_104","Mass2Motif","motif_104","1914.0","1914 (-) 1998","1914.0","false","motif_104","1914 (-) 1998","motif_104","motif_104,motif_210,motif_209"
"45","0.9175","0.0","","Cosine","cosine","1914.0","1914 (-) 1998","1914.0","false","cosine","1914 (-) 1998","motif_104","motif_104,motif_210,motif_209"
"45","0.9311","0.0","motif_104","Mass2Motif","motif_104","1914.0","1914 (-) 1962","1914.0","false","motif_104","1914 (-) 1962","motif_104","motif_104,motif_210,motif_209"
"45","0.9311","0.0","","Cosine","cosine","1914.0","1914 (-) 1962","1914.0","false","cosine","1914 (-) 1962","motif_104","motif_104,motif_210,motif_209"
"45","0.9296","0.0","motif_104","Mass2Motif","motif_104","1914.0","1914 (-) 1958","1914.0","false","motif_104","1914 (-) 1958","motif_104","motif_104,motif_210,motif_209"
"45","0.9296","0.0","","Cosine","cosine","1914.0","1914 (-) 1958","1914.0","false","cosine","1914 (-) 1958","motif_104","motif_104,motif_210,motif_209"
"45","0.9395","0.0","motif_104","Mass2Motif","motif_104","1914.0","1914 (-) 1989","1914.0","false","motif_104","1914 (-) 1989","motif_104","motif_104,motif_210,motif_209"
"45","0.9395","0.0","","Cosine","cosine","1914.0","1914 (-) 1989","1914.0","false","cosine","1914 (-) 1989","motif_104","motif_104,motif_210,motif_209"
"45","0.9168","0.0","motif_104","Mass2Motif","motif_104","1913.0","1913 (-) 1914","1913.0","false","motif_104","1913 (-) 1914","motif_104","motif_104,motif_210,motif_209"
"45","0.9168","0.0","","Cosine","cosine","1913.0","1913 (-) 1914","1913.0","false","cosine","1913 (-) 1914","motif_104","motif_104,motif_210,motif_209"
"45","0.9233","0.0","motif_104","Mass2Motif","motif_104","1913.0","1913 (-) 1916","1913.0","false","motif_104","1913 (-) 1916","motif_104","motif_104,motif_210,motif_209"
"45","0.9233","0.0","","Cosine","cosine","1913.0","1913 (-) 1916","1913.0","false","cosine","1913 (-) 1916","motif_104","motif_104,motif_210,motif_209"
"45","0.9101","0.0","motif_104","Mass2Motif","motif_104","1913.0","1913 (-) 1915","1913.0","false","motif_104","1913 (-) 1915","motif_104","motif_104,motif_210,motif_209"
"45","0.9101","0.0","","Cosine","cosine","1913.0","1913 (-) 1915","1913.0","false","cosine","1913 (-) 1915","motif_104","motif_104,motif_210,motif_209"
"45","0.9028","0.0","motif_104","Mass2Motif","motif_104","1913.0","1913 (-) 2010","1913.0","false","motif_104","1913 (-) 2010","motif_104","motif_104,motif_210,motif_209"
"45","0.9028","0.0","","Cosine","cosine","1913.0","1913 (-) 2010","1913.0","false","cosine","1913 (-) 2010","motif_104","motif_104,motif_210,motif_209"
"45","0.9284","0.0","motif_104","Mass2Motif","motif_104","1913.0","1913 (-) 1942","1913.0","false","motif_104","1913 (-) 1942","motif_104","motif_104,motif_210,motif_209"
"45","0.9284","0.0","","Cosine","cosine","1913.0","1913 (-) 1942","1913.0","false","cosine","1913 (-) 1942","motif_104","motif_104,motif_210,motif_209"
"45","0.9123","0.0","motif_104","Mass2Motif","motif_104","1913.0","1913 (-) 1937","1913.0","false","motif_104","1913 (-) 1937","motif_104","motif_104,motif_210,motif_209"
"45","0.9123","0.0","","Cosine","cosine","1913.0","1913 (-) 1937","1913.0","false","cosine","1913 (-) 1937","motif_104","motif_104,motif_210,motif_209"
"45","0.9052","0.0","motif_104","Mass2Motif","motif_104","1913.0","1913 (-) 1936","1913.0","false","motif_104","1913 (-) 1936","motif_104","motif_104,motif_210,motif_209"
"45","0.9052","0.0","","Cosine","cosine","1913.0","1913 (-) 1936","1913.0","false","cosine","1913 (-) 1936","motif_104","motif_104,motif_210,motif_209"
"45","0.9255","0.0","motif_104","Mass2Motif","motif_104","1913.0","1913 (-) 1979","1913.0","false","motif_104","1913 (-) 1979","motif_104","motif_104,motif_210,motif_209"
"45","0.9255","0.0","","Cosine","cosine","1913.0","1913 (-) 1979","1913.0","false","cosine","1913 (-) 1979","motif_104","motif_104,motif_210,motif_209"
"45","0.9129999999999999","0.0","motif_104","Mass2Motif","motif_104","1913.0","1913 (-) 1962","1913.0","false","motif_104","1913 (-) 1962","motif_104","motif_104,motif_210,motif_209"
"45","0.9129999999999999","0.0","","Cosine","cosine","1913.0","1913 (-) 1962","1913.0","false","cosine","1913 (-) 1962","motif_104","motif_104,motif_210,motif_209"
"45","0.9177","0.0","motif_104","Mass2Motif","motif_104","1913.0","1913 (-) 1929","1913.0","false","motif_104","1913 (-) 1929","motif_104","motif_104,motif_210,motif_209"
"45","0.9177","0.0","","Cosine","cosine","1913.0","1913 (-) 1929","1913.0","false","cosine","1913 (-) 1929","motif_104","motif_104,motif_210,motif_209"
"45","0.8939","0.0","motif_104","Mass2Motif","motif_104","1912.0","1912 (-) 1963","1912.0","false","motif_104","1912 (-) 1963","motif_104","motif_104,motif_210,motif_209"
"45","0.8939","0.0","","Cosine","cosine","1912.0","1912 (-) 1963","1912.0","false","cosine","1912 (-) 1963","motif_104","motif_104,motif_210,motif_209"
"45","0.8582","0.0","motif_104","Mass2Motif","motif_104","1912.0","1912 (-) 1946","1912.0","false","motif_104","1912 (-) 1946","motif_104","motif_104,motif_210,motif_209"
"45","0.8582","0.0","","Cosine","cosine","1912.0","1912 (-) 1946","1912.0","false","cosine","1912 (-) 1946","motif_104","motif_104,motif_210,motif_209"
"45","0.8701","0.0","motif_104","Mass2Motif","motif_104","1912.0","1912 (-) 2009","1912.0","false","motif_104","1912 (-) 2009","motif_104","motif_104,motif_210,motif_209"
"45","0.8701","0.0","","Cosine","cosine","1912.0","1912 (-) 2009","1912.0","false","cosine","1912 (-) 2009","motif_104","motif_104,motif_210,motif_209"
"45","0.9218","0.0","motif_104","Mass2Motif","motif_104","1911.0","1911 (-) 1914","1911.0","false","motif_104","1911 (-) 1914","motif_104","motif_104,motif_210,motif_209"
"45","0.9218","0.0","","Cosine","cosine","1911.0","1911 (-) 1914","1911.0","false","cosine","1911 (-) 1914","motif_104","motif_104,motif_210,motif_209"
"45","0.9261","0.0","motif_104","Mass2Motif","motif_104","1911.0","1911 (-) 2010","1911.0","false","motif_104","1911 (-) 2010","motif_104","motif_104,motif_210,motif_209"
"45","0.9261","0.0","","Cosine","cosine","1911.0","1911 (-) 2010","1911.0","false","cosine","1911 (-) 2010","motif_104","motif_104,motif_210,motif_209"
"45","0.8965","0.0","motif_104","Mass2Motif","motif_104","1911.0","1911 (-) 1977","1911.0","false","motif_104","1911 (-) 1977","motif_104","motif_104,motif_210,motif_209"
"45","0.8965","0.0","","Cosine","cosine","1911.0","1911 (-) 1977","1911.0","false","cosine","1911 (-) 1977","motif_104","motif_104,motif_210,motif_209"
"45","0.9219","0.0","motif_104","Mass2Motif","motif_104","1911.0","1911 (-) 2004","1911.0","false","motif_104","1911 (-) 2004","motif_104","motif_104,motif_210,motif_209"
"45","0.9219","0.0","","Cosine","cosine","1911.0","1911 (-) 2004","1911.0","false","cosine","1911 (-) 2004","motif_104","motif_104,motif_210,motif_209"
"45","0.9136","0.0","motif_104","Mass2Motif","motif_104","1911.0","1911 (-) 1998","1911.0","false","motif_104","1911 (-) 1998","motif_104","motif_104,motif_210,motif_209"
"45","0.9136","0.0","","Cosine","cosine","1911.0","1911 (-) 1998","1911.0","false","cosine","1911 (-) 1998","motif_104","motif_104,motif_210,motif_209"
"45","0.9254","0.0","motif_104","Mass2Motif","motif_104","1910.0","1910 (-) 1989","1910.0","false","motif_104","1910 (-) 1989","motif_104","motif_104,motif_210,motif_209"
"45","0.9254","0.0","","Cosine","cosine","1910.0","1910 (-) 1989","1910.0","false","cosine","1910 (-) 1989","motif_104","motif_104,motif_210,motif_209"
"45","0.9312","0.0","motif_104","Mass2Motif","motif_104","1910.0","1910 (-) 1914","1910.0","false","motif_104","1910 (-) 1914","motif_104","motif_104,motif_210,motif_209"
"45","0.9312","0.0","","Cosine","cosine","1910.0","1910 (-) 1914","1910.0","false","cosine","1910 (-) 1914","motif_104","motif_104,motif_210,motif_209"
"45","0.9239","0.0","motif_104","Mass2Motif","motif_104","1910.0","1910 (-) 2012","1910.0","false","motif_104","1910 (-) 2012","motif_104","motif_104,motif_210,motif_209"
"45","0.9239","0.0","","Cosine","cosine","1910.0","1910 (-) 2012","1910.0","false","cosine","1910 (-) 2012","motif_104","motif_104,motif_210,motif_209"
"45","0.9033","0.0","motif_104","Mass2Motif","motif_104","1910.0","1910 (-) 1962","1910.0","false","motif_104","1910 (-) 1962","motif_104","motif_104,motif_210,motif_209"
"45","0.9033","0.0","","Cosine","cosine","1910.0","1910 (-) 1962","1910.0","false","cosine","1910 (-) 1962","motif_104","motif_104,motif_210,motif_209"
"45","0.9428","0.0","motif_104","Mass2Motif","motif_104","1910.0","1910 (-) 1977","1910.0","false","motif_104","1910 (-) 1977","motif_104","motif_104,motif_210,motif_209"
"45","0.9428","0.0","","Cosine","cosine","1910.0","1910 (-) 1977","1910.0","false","cosine","1910 (-) 1977","motif_104","motif_104,motif_210,motif_209"
"45","0.9336","0.0","motif_104","Mass2Motif","motif_104","1910.0","1910 (-) 1958","1910.0","false","motif_104","1910 (-) 1958","motif_104","motif_104,motif_210,motif_209"
"45","0.9336","0.0","","Cosine","cosine","1910.0","1910 (-) 1958","1910.0","false","cosine","1910 (-) 1958","motif_104","motif_104,motif_210,motif_209"
"45","0.8932","0.0","motif_104","Mass2Motif","motif_104","1910.0","1910 (-) 1957","1910.0","false","motif_104","1910 (-) 1957","motif_104","motif_104,motif_210,motif_209"
"45","0.8932","0.0","","Cosine","cosine","1910.0","1910 (-) 1957","1910.0","false","cosine","1910 (-) 1957","motif_104","motif_104,motif_210,motif_209"
"45","0.8909999999999999","0.0","motif_104","Mass2Motif","motif_104","1910.0","1910 (-) 1987","1910.0","false","motif_104","1910 (-) 1987","motif_104","motif_104,motif_210,motif_209"
"45","0.8909999999999999","0.0","","Cosine","cosine","1910.0","1910 (-) 1987","1910.0","false","cosine","1910 (-) 1987","motif_104","motif_104,motif_210,motif_209"
"45","0.9314","0.0","motif_104","Mass2Motif","motif_104","1910.0","1910 (-) 2000","1910.0","false","motif_104","1910 (-) 2000","motif_104","motif_104,motif_210,motif_209"
"45","0.9314","0.0","","Cosine","cosine","1910.0","1910 (-) 2000","1910.0","false","cosine","1910 (-) 2000","motif_104","motif_104,motif_210,motif_209"
"45","0.9236","0.0","motif_104","Mass2Motif","motif_104","1909.0","1909 (-) 2010","1909.0","false","motif_104","1909 (-) 2010","motif_104","motif_104,motif_210,motif_209"
"45","0.9236","0.0","","Cosine","cosine","1909.0","1909 (-) 2010","1909.0","false","cosine","1909 (-) 2010","motif_104","motif_104,motif_210,motif_209"
"45","0.9446","0.0","motif_104","Mass2Motif","motif_104","1909.0","1909 (-) 1916","1909.0","false","motif_104","1909 (-) 1916","motif_104","motif_104,motif_210,motif_209"
"45","0.9446","0.0","","Cosine","cosine","1909.0","1909 (-) 1916","1909.0","false","cosine","1909 (-) 1916","motif_104","motif_104,motif_210,motif_209"
"45","0.9103","0.0","motif_104","Mass2Motif","motif_104","1909.0","1909 (-) 1915","1909.0","false","motif_104","1909 (-) 1915","motif_104","motif_104,motif_210,motif_209"
"45","0.9103","0.0","","Cosine","cosine","1909.0","1909 (-) 1915","1909.0","false","cosine","1909 (-) 1915","motif_104","motif_104,motif_210,motif_209"
"45","0.9407","0.0","motif_104","Mass2Motif","motif_104","1909.0","1909 (-) 1913","1909.0","false","motif_104","1909 (-) 1913","motif_104","motif_104,motif_210,motif_209"
"45","0.9407","0.0","","Cosine","cosine","1909.0","1909 (-) 1913","1909.0","false","cosine","1909 (-) 1913","motif_104","motif_104,motif_210,motif_209"
"45","0.9515","0.0","motif_104","Mass2Motif","motif_104","1909.0","1909 (-) 1942","1909.0","false","motif_104","1909 (-) 1942","motif_104","motif_104,motif_210,motif_209"
"45","0.9515","0.0","","Cosine","cosine","1909.0","1909 (-) 1942","1909.0","false","cosine","1909 (-) 1942","motif_104","motif_104,motif_210,motif_209"
"45","0.9173","0.0","motif_104","Mass2Motif","motif_104","1909.0","1909 (-) 1937","1909.0","false","motif_104","1909 (-) 1937","motif_104","motif_104,motif_210,motif_209"
"45","0.9173","0.0","","Cosine","cosine","1909.0","1909 (-) 1937","1909.0","false","cosine","1909 (-) 1937","motif_104","motif_104,motif_210,motif_209"
"45","0.9317","0.0","motif_104","Mass2Motif","motif_104","1909.0","1909 (-) 1914","1909.0","false","motif_104","1909 (-) 1914","motif_104","motif_104,motif_210,motif_209"
"45","0.9317","0.0","","Cosine","cosine","1909.0","1909 (-) 1914","1909.0","false","cosine","1909 (-) 1914","motif_104","motif_104,motif_210,motif_209"
"45","0.9392","0.0","motif_104","Mass2Motif","motif_104","1909.0","1909 (-) 1979","1909.0","false","motif_104","1909 (-) 1979","motif_104","motif_104,motif_210,motif_209"
"45","0.9392","0.0","","Cosine","cosine","1909.0","1909 (-) 1979","1909.0","false","cosine","1909 (-) 1979","motif_104","motif_104,motif_210,motif_209"
"45","0.9149","0.0","motif_104","Mass2Motif","motif_104","1909.0","1909 (-) 1962","1909.0","false","motif_104","1909 (-) 1962","motif_104","motif_104,motif_210,motif_209"
"45","0.9149","0.0","","Cosine","cosine","1909.0","1909 (-) 1962","1909.0","false","cosine","1909 (-) 1962","motif_104","motif_104,motif_210,motif_209"
"45","0.9224","0.0","motif_104","Mass2Motif","motif_104","1909.0","1909 (-) 1929","1909.0","false","motif_104","1909 (-) 1929","motif_104","motif_104,motif_210,motif_209"
"45","0.9224","0.0","","Cosine","cosine","1909.0","1909 (-) 1929","1909.0","false","cosine","1909 (-) 1929","motif_104","motif_104,motif_210,motif_209"
"45","0.9177","0.0","motif_104","Mass2Motif","motif_104","1909.0","1909 (-) 1958","1909.0","false","motif_104","1909 (-) 1958","motif_104","motif_104,motif_210,motif_209"
"45","0.9177","0.0","","Cosine","cosine","1909.0","1909 (-) 1958","1909.0","false","cosine","1909 (-) 1958","motif_104","motif_104,motif_210,motif_209"
"96","0.8490000000000001","0.0","motif_104","Mass2Motif","motif_104","1907.0","1907 (-) 1974","1907.0","false","motif_104","1907 (-) 1974","motif_104","motif_104"
"96","0.8490000000000001","0.0","","Cosine","cosine","1907.0","1907 (-) 1974","1907.0","false","cosine","1907 (-) 1974","motif_104","motif_104"
"93","0.965","0.0","motif_192","Mass2Motif","motif_192","1906.0","1906 (-) 1940","1906.0","false","motif_192","1906 (-) 1940","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.965","0.0","motif_104","Mass2Motif","motif_104","1906.0","1906 (-) 1940","1906.0","false","motif_104","1906 (-) 1940","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.965","0.0","motif_285","Mass2Motif","motif_285","1906.0","1906 (-) 1940","1906.0","false","motif_285","1906 (-) 1940","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.965","0.0","","Cosine","cosine","1906.0","1906 (-) 1940","1906.0","false","cosine","1906 (-) 1940","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9540000000000001","0.0","motif_192","Mass2Motif","motif_192","1906.0","1906 (-) 1959","1906.0","false","motif_192","1906 (-) 1959","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9540000000000001","0.0","motif_104","Mass2Motif","motif_104","1906.0","1906 (-) 1959","1906.0","false","motif_104","1906 (-) 1959","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9540000000000001","0.0","motif_285","Mass2Motif","motif_285","1906.0","1906 (-) 1959","1906.0","false","motif_285","1906 (-) 1959","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9540000000000001","0.0","","Cosine","cosine","1906.0","1906 (-) 1959","1906.0","false","cosine","1906 (-) 1959","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9602","0.0","motif_192","Mass2Motif","motif_192","1906.0","1906 (-) 1988","1906.0","false","motif_192","1906 (-) 1988","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9602","0.0","motif_104","Mass2Motif","motif_104","1906.0","1906 (-) 1988","1906.0","false","motif_104","1906 (-) 1988","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9602","0.0","motif_285","Mass2Motif","motif_285","1906.0","1906 (-) 1988","1906.0","false","motif_285","1906 (-) 1988","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9602","0.0","","Cosine","cosine","1906.0","1906 (-) 1988","1906.0","false","cosine","1906 (-) 1988","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9615","0.0","motif_192","Mass2Motif","motif_192","1906.0","1906 (-) 1939","1906.0","false","motif_192","1906 (-) 1939","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9615","0.0","motif_104","Mass2Motif","motif_104","1906.0","1906 (-) 1939","1906.0","false","motif_104","1906 (-) 1939","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9615","0.0","motif_285","Mass2Motif","motif_285","1906.0","1906 (-) 1939","1906.0","false","motif_285","1906 (-) 1939","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9615","0.0","","Cosine","cosine","1906.0","1906 (-) 1939","1906.0","false","cosine","1906 (-) 1939","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9528","0.0","motif_192","Mass2Motif","motif_192","1906.0","1906 (-) 1938","1906.0","false","motif_192","1906 (-) 1938","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9528","0.0","motif_104","Mass2Motif","motif_104","1906.0","1906 (-) 1938","1906.0","false","motif_104","1906 (-) 1938","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9528","0.0","motif_285","Mass2Motif","motif_285","1906.0","1906 (-) 1938","1906.0","false","motif_285","1906 (-) 1938","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9528","0.0","","Cosine","cosine","1906.0","1906 (-) 1938","1906.0","false","cosine","1906 (-) 1938","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9733","0.0","motif_192","Mass2Motif","motif_192","1905.0","1905 (-) 2014","1905.0","false","motif_192","1905 (-) 2014","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9733","0.0","motif_104","Mass2Motif","motif_104","1905.0","1905 (-) 2014","1905.0","false","motif_104","1905 (-) 2014","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9733","0.0","motif_285","Mass2Motif","motif_285","1905.0","1905 (-) 2014","1905.0","false","motif_285","1905 (-) 2014","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9733","0.0","","Cosine","cosine","1905.0","1905 (-) 2014","1905.0","false","cosine","1905 (-) 2014","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9676","0.0","motif_192","Mass2Motif","motif_192","1905.0","1905 (-) 1926","1905.0","false","motif_192","1905 (-) 1926","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9676","0.0","motif_104","Mass2Motif","motif_104","1905.0","1905 (-) 1926","1905.0","false","motif_104","1905 (-) 1926","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9676","0.0","motif_285","Mass2Motif","motif_285","1905.0","1905 (-) 1926","1905.0","false","motif_285","1905 (-) 1926","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"93","0.9676","0.0","","Cosine","cosine","1905.0","1905 (-) 1926","1905.0","false","cosine","1905 (-) 1926","motif_285,motif_104,motif_192","motif_192,motif_285,motif_104"
"45","0.9499","0.0","motif_104","Mass2Motif","motif_104","1904.0","1904 (-) 1999","1904.0","false","motif_104","1904 (-) 1999","motif_104","motif_104,motif_210,motif_209"
"45","0.9499","0.0","","Cosine","cosine","1904.0","1904 (-) 1999","1904.0","false","cosine","1904 (-) 1999","motif_104","motif_104,motif_210,motif_209"
"45","0.95","0.0","motif_104","Mass2Motif","motif_104","1904.0","1904 (-) 1975","1904.0","false","motif_104","1904 (-) 1975","motif_104","motif_104,motif_210,motif_209"
"45","0.95","0.0","","Cosine","cosine","1904.0","1904 (-) 1975","1904.0","false","cosine","1904 (-) 1975","motif_104","motif_104,motif_210,motif_209"
"45","0.9196","0.0","motif_104","Mass2Motif","motif_104","1904.0","1904 (-) 1998","1904.0","false","motif_104","1904 (-) 1998","motif_104","motif_104,motif_210,motif_209"
"45","0.9196","0.0","","Cosine","cosine","1904.0","1904 (-) 1998","1904.0","false","cosine","1904 (-) 1998","motif_104","motif_104,motif_210,motif_209"
"45","0.9282","0.0","motif_104","Mass2Motif","motif_104","1904.0","1904 (-) 1933","1904.0","false","motif_104","1904 (-) 1933","motif_104","motif_104,motif_210,motif_209"
"45","0.9282","0.0","","Cosine","cosine","1904.0","1904 (-) 1933","1904.0","false","cosine","1904 (-) 1933","motif_104","motif_104,motif_210,motif_209"
"45","0.9033","0.0","motif_104","Mass2Motif","motif_104","1904.0","1904 (-) 1966","1904.0","false","motif_104","1904 (-) 1966","motif_104","motif_104,motif_210,motif_209"
"45","0.9033","0.0","","Cosine","cosine","1904.0","1904 (-) 1966","1904.0","false","cosine","1904 (-) 1966","motif_104","motif_104,motif_210,motif_209"
"45","0.943","0.0","motif_104","Mass2Motif","motif_104","1904.0","1904 (-) 1997","1904.0","false","motif_104","1904 (-) 1997","motif_104","motif_104,motif_210,motif_209"
"45","0.943","0.0","","Cosine","cosine","1904.0","1904 (-) 1997","1904.0","false","cosine","1904 (-) 1997","motif_104","motif_104,motif_210,motif_209"
"45","0.9096","0.0","motif_104","Mass2Motif","motif_104","1904.0","1904 (-) 1958","1904.0","false","motif_104","1904 (-) 1958","motif_104","motif_104,motif_210,motif_209"
"45","0.9096","0.0","","Cosine","cosine","1904.0","1904 (-) 1958","1904.0","false","cosine","1904 (-) 1958","motif_104","motif_104,motif_210,motif_209"
"45","0.8995","0.0","motif_104","Mass2Motif","motif_104","1904.0","1904 (-) 1920","1904.0","false","motif_104","1904 (-) 1920","motif_104","motif_104,motif_210,motif_209"
"45","0.8995","0.0","","Cosine","cosine","1904.0","1904 (-) 1920","1904.0","false","cosine","1904 (-) 1920","motif_104","motif_104,motif_210,motif_209"
"45","0.9251","0.0","motif_104","Mass2Motif","motif_104","1903.0","1903 (-) 1989","1903.0","false","motif_104","1903 (-) 1989","motif_104","motif_104,motif_210,motif_209"
"45","0.9251","0.0","","Cosine","cosine","1903.0","1903 (-) 1989","1903.0","false","cosine","1903 (-) 1989","motif_104","motif_104,motif_210,motif_209"
"45","0.9203","0.0","motif_104","Mass2Motif","motif_104","1903.0","1903 (-) 1916","1903.0","false","motif_104","1903 (-) 1916","motif_104","motif_104,motif_210,motif_209"
"45","0.9203","0.0","","Cosine","cosine","1903.0","1903 (-) 1916","1903.0","false","cosine","1903 (-) 1916","motif_104","motif_104,motif_210,motif_209"
"45","0.9197","0.0","motif_104","Mass2Motif","motif_104","1903.0","1903 (-) 1915","1903.0","false","motif_104","1903 (-) 1915","motif_104","motif_104,motif_210,motif_209"
"45","0.9197","0.0","","Cosine","cosine","1903.0","1903 (-) 1915","1903.0","false","cosine","1903 (-) 1915","motif_104","motif_104,motif_210,motif_209"
"45","0.9029","0.0","motif_104","Mass2Motif","motif_104","1903.0","1903 (-) 1976","1903.0","false","motif_104","1903 (-) 1976","motif_104","motif_104,motif_210,motif_209"
"45","0.9029","0.0","","Cosine","cosine","1903.0","1903 (-) 1976","1903.0","false","cosine","1903 (-) 1976","motif_104","motif_104,motif_210,motif_209"
"45","0.9148","0.0","motif_104","Mass2Motif","motif_104","1903.0","1903 (-) 1913","1903.0","false","motif_104","1903 (-) 1913","motif_104","motif_104,motif_210,motif_209"
"45","0.9148","0.0","","Cosine","cosine","1903.0","1903 (-) 1913","1903.0","false","cosine","1903 (-) 1913","motif_104","motif_104,motif_210,motif_209"
"45","0.903","0.0","motif_104","Mass2Motif","motif_104","1903.0","1903 (-) 1942","1903.0","false","motif_104","1903 (-) 1942","motif_104","motif_104,motif_210,motif_209"
"45","0.903","0.0","","Cosine","cosine","1903.0","1903 (-) 1942","1903.0","false","cosine","1903 (-) 1942","motif_104","motif_104,motif_210,motif_209"
"45","0.9185","0.0","motif_104","Mass2Motif","motif_104","1903.0","1903 (-) 1909","1903.0","false","motif_104","1903 (-) 1909","motif_104","motif_104,motif_210,motif_209"
"45","0.9185","0.0","","Cosine","cosine","1903.0","1903 (-) 1909","1903.0","false","cosine","1903 (-) 1909","motif_104","motif_104,motif_210,motif_209"
"45","0.9043","0.0","motif_104","Mass2Motif","motif_104","1903.0","1903 (-) 1972","1903.0","false","motif_104","1903 (-) 1972","motif_104","motif_104,motif_210,motif_209"
"45","0.9043","0.0","","Cosine","cosine","1903.0","1903 (-) 1972","1903.0","false","cosine","1903 (-) 1972","motif_104","motif_104,motif_210,motif_209"
"45","0.9044","0.0","motif_104","Mass2Motif","motif_104","1903.0","1903 (-) 1937","1903.0","false","motif_104","1903 (-) 1937","motif_104","motif_104,motif_210,motif_209"
"45","0.9044","0.0","","Cosine","cosine","1903.0","1903 (-) 1937","1903.0","false","cosine","1903 (-) 1937","motif_104","motif_104,motif_210,motif_209"
"45","0.9106","0.0","motif_104","Mass2Motif","motif_104","1903.0","1903 (-) 1962","1903.0","false","motif_104","1903 (-) 1962","motif_104","motif_104,motif_210,motif_209"
"45","0.9106","0.0","","Cosine","cosine","1903.0","1903 (-) 1962","1903.0","false","cosine","1903 (-) 1962","motif_104","motif_104,motif_210,motif_209"
"45","0.9114","0.0","motif_104","Mass2Motif","motif_104","1903.0","1903 (-) 1929","1903.0","false","motif_104","1903 (-) 1929","motif_104","motif_104,motif_210,motif_209"
"45","0.9114","0.0","","Cosine","cosine","1903.0","1903 (-) 1929","1903.0","false","cosine","1903 (-) 1929","motif_104","motif_104,motif_210,motif_209"
"45","0.9109999999999999","0.0","motif_104","Mass2Motif","motif_104","1903.0","1903 (-) 1958","1903.0","false","motif_104","1903 (-) 1958","motif_104","motif_104,motif_210,motif_209"
"45","0.9109999999999999","0.0","","Cosine","cosine","1903.0","1903 (-) 1958","1903.0","false","cosine","1903 (-) 1958","motif_104","motif_104,motif_210,motif_209"
